Num,Name,City,City2,City3,City4,Bunnum,Roadadd,X,Y
288,장호원복숭아축제,경기도,이천시,장호원읍,장호원리,280-1,서동대로8829번길,127.6153898,37.11778678
289,수성못막창거리,대구광역시,수성구,두산동,,747,,128.6239691,35.82391997
290,방이먹자골목,서울특별시,송파구,방이동,,Apr-95,,127.1092139,37.5147986
291,방배동카페골목,서울특별시,서초구,방배동,,760-3,,126.9866044,37.49499214
292,오현단,제주특별자치도,제주시,이도일동,,1437-6,,126.5254974,33.51018776
293,먹자골목,부산광역시,중구,창선동2가,,May-40,,129.0289066,35.09965923
294,사주카페골목,서울특별시,강남구,신사동,,662,압구정로50길,127.0382488,37.52746054
295,신사동먹자골목,서울특별시,서초구,잠원동,,22-20,강남대로97길,127.0187611,37.5147863
296,목석원,경상북도,안동시,풍천면,하회리,246,전서로,128.5306665,36.55177971
297,천호동먹자골목,서울특별시,강동구,천호동,,413-15,,127.1272828,37.5390352
298,무교동낙지골목,서울특별시,중구,무교동,,79,,126.9792378,37.56863922
299,제주관광안내소,제주특별자치도,제주시,용담이동,,483,용두암길,126.5114212,33.51484201
300,북창동먹자골목,서울특별시,중구,북창동,,25,남대문로1길,126.9773264,37.56253568
301,공주관광안내소,충청남도,공주시,금성동,,Mar-65,웅진로,127.123576,36.46529766
302,창동로데오거리,서울특별시,도봉구,창동,,01월 23일,,127.0497448,37.65276638
303,화평동냉면골목,인천광역시,동구,화평동,,504-2,송화로,126.6308564,37.47751156
304,효자촌먹자골목,경기도,성남시 분당구,분당동,,Mar-97,불정로420번길,127.1429029,37.37479028
305,마포돼지갈비골목,서울특별시,마포구,용강동,,45-15,토정로,126.9430393,37.54025623
306,세계음식거리,서울특별시,용산구,이태원동,,127-1,우사단로,126.9955069,37.53436384
307,빌라촌음식골목,서울특별시,용산구,한남동,,29-14,독서당로,127.0091903,37.53433497
308,건대앞먹자골목,서울특별시,광진구,화양동,,06월 04일,능동로,127.0700696,37.54078687
309,평촌먹자골목,경기도,안양시 동안구,호계동,,1161,,126.9599545,37.38174861
310,은행나무,전라북도,장수군,장수읍,장수리,176-7,호비로,127.5208131,35.64741263
311,서면1번가,부산광역시,부산진구,부전동,,573-1,새싹로,129.0585741,35.15344671
312,월곶포구,경기도,시흥시,월곶동,,1020-1,월곶해안로,126.7392291,37.38773266
313,돼지국밥거리,부산광역시,부산진구,범천동,,839-5,,129.0621025,35.14208653
314,오동동아구찜거리,경상남도,창원시 마산합포구,동성동,,50,아구찜길,128.5782405,35.20595258
315,팔공산케이블카,대구광역시,동구,용수동,,산72,팔공산로185길,128.6948401,35.99086103
316,문현동곱창골목,부산광역시,남구,문현동,,351-34,,129.0696899,35.13571011
317,봉황대,충청남도,금산군,제원면,대산리,116-2,,127.5605864,36.13063074
318,봉산문화거리,대구광역시,중구,봉산동,,121-1,,128.5977951,35.86187492
319,노은단,충청남도,홍성군,홍북읍,노은리,118,매죽헌길,126.7301038,36.64587419
320,의병승장비,충청남도,금산군,남이면,석동리,709,,127.4757876,36.05288004
321,의견비,전라북도,임실군,오수면,대명리,706,,127.3248889,35.53968337
322,울기등대,울산광역시,동구,일산동,,905-5,등대로,129.4430126,35.49277894
323,남한산성마을,경기도,광주시,남한산성면,산성리,406,,127.1872567,37.47723026
324,성산먹거리촌,강원특별자치도,강릉시,성산면,구산리,367,구산길,128.8291235,37.71539821
325,구례석주관성,전라남도,구례군,토지면,송정리,525-1,섬진강대로,127.5661278,35.19748464
326,교대곱창골목,서울특별시,서초구,서초동,,1578-2,서초중앙로,127.0142478,37.48885956
327,상선암,충청북도,단양군,단성면,가산리,산71-1,,128.291251,36.87210872
328,녹전면의느티나무,경상북도,안동시,녹전면,사신리,256,,128.7719009,36.69722463
329,진도군관광안내소,전라남도,진도군,군내면,녹진리,01월 27일,진도대로,126.3009136,34.56948524
330,전북관광안내소,전라북도,전주시 완산구,서노송동,,568-134,기린대로,127.1492794,35.8233101
331,고인돌공원,전라북도,고창군,고창읍,도산리,671-1,,126.6514111,35.4416015
332,고드레미관광농원,강원특별자치도,홍천군,남면,남노일리,205,남노일로,127.7627496,37.67672198
333,맹방벚꽃길,강원특별자치도,삼척시,근덕면,상맹방리,505,,129.2067599,37.40326934
334,주문진남애일출,강원특별자치도,양양군,현남면,광진리,78-20,,128.7754263,37.95135269
335,담양관방제림,전라남도,담양군,담양읍,객사리,1,,126.9882052,35.32368439
336,우리별천문대,강원특별자치도,횡성군,공근면,상창봉리,153,영서로상창5길,127.8962878,37.57780456
337,베다니자연농장,강원특별자치도,정선군,정선읍,봉양리,506-1,관음동길,128.638635,37.39190239
338,필경사,충청남도,당진시,송악읍,부곡리,247,,126.7718979,36.95172669
339,선화당,충청남도,공주시,웅진동,,332-7,관광단지길,127.1097247,36.46602839
340,목포시사,전라남도,목포시,산정동,,1655-13,고하대로646번길,126.3704379,34.80490278
341,남사예담촌,경상남도,산청군,단성면,남사리,281-1,지리산대로2897번길,127.9363728,35.2742305
342,진해현관아,경상남도,창원시 마산합포구,진동면,진동리,243-6,,128.4876793,35.11458543
343,지순택요,경기도,이천시,신둔면,수광리,409,경충대로,127.3989955,37.31202741
344,김유정문학촌,강원특별자치도,춘천시,신동면,증리,868-1,실레길,127.7189819,37.81904293
345,물염적벽,전라남도,화순군,이서면,창랑리,산1-5,,127.1087617,35.13251629
346,이팝나무,전라남도,함평군,손불면,양재리,산96-1,,126.4112427,35.15994052
347,성산리지석묘군,전라남도,영광군,홍농읍,성산리,산103-2,,126.4437524,35.41444123
348,충의사,충청남도,예산군,덕산면,시량리,Jan-68,덕산온천로,126.6528108,36.68840929
349,문화패션거리,부산광역시,중구,창선동1가,,44,광복중앙로,129.0309565,35.09923223
350,사랑바위,경상북도,울진군,금강송면,삼근리,Feb-66,,129.2562168,36.93840852
351,영랑호화랑도체험관광단지,강원특별자치도,속초시,장사동,,415,영랑호반길,128.5706366,38.21838049
352,마임의집,강원특별자치도,춘천시,옥천동,,Feb-73,서부대성로,127.7314784,37.8828242
353,제3땅굴,경기도,파주시,장단면,도라산리,산14,,126.7004564,37.9088605
354,운암정,강원특별자치도,횡성군,횡성읍,읍하리,산7-1,,127.9800805,37.49598554
355,평화의관광지,강원특별자치도,화천군,화천읍,동촌리,14-May,,127.8437177,38.212474
356,서하남주말농장,경기도,하남시,감북동,,산22,감초로,127.161079,37.52216419
357,제4땅굴,강원특별자치도,양구군,해안면,이현리,743,땅굴로,128.1105025,38.31971376
358,웰컴투동막골촬영지,강원특별자치도,평창군,미탄면,율치리,산50-14,,128.4703567,37.31546504
359,바다캠프장,강원특별자치도,양양군,손양면,송전리,21-19,동명로,128.6578364,38.09034356
360,관광안내전시관,서울특별시,중구,다동,,10,청계천로,126.9816257,37.56853814
361,난지한강공원난지캠핑장,서울특별시,마포구,상암동,,495-81,한강난지로,126.8721165,37.56972202
362,갑곶돈대,인천광역시,강화군,강화읍,갑곳리,1006,,126.5166331,37.73297344
363,학생예술체험장,경상북도,경주시,천북면,화산리,145-1,새터흥림길,129.2900595,35.92270379
364,태백현장학습관,강원특별자치도,태백시,소도동,,01월 21일,소도길,128.9728819,37.13372759
365,청학동휴양농장,경상남도,하동군,청암면,묵계리,533-1,삼신봉로,127.7370402,35.23411437
366,진산관광농원,경상남도,산청군,단성면,길리,829-1,지리산대로,127.9109763,35.27506811
367,맑은고을사과농장,전라북도,장수군,장수읍,식천리,산177-3,,127.4766054,35.60190918
368,하늘내들꽃마을,전라북도,장수군,천천면,연평리,293,,127.5426683,35.79060939
369,무주반디랜드,전라북도,무주군,설천면,청량리,1100,무설로,127.7578722,36.0121964
370,문경대도깨비도로,경상북도,문경시,호계면,별암리,산6,대학길,128.176031,36.65761391
371,송소고택,경상북도,청송군,파천면,덕천리,176,송소고택길,129.0264582,36.43620869
372,시목해수욕장,전라남도,신안군,도초면,오류리,116-1,시목길,125.9515084,34.6731111
373,홍도해수욕장,전라남도,신안군,흑산면,홍도리,산19-16,홍도1길,125.1921479,34.68618359
374,서일농원,경기도,안성시,일죽면,화봉리,산1-4,,127.4763653,37.08268147
375,대구산업공구골목,대구광역시,중구,인교동,,278-9,,128.5828645,35.87349284
376,도깨비도로,울산광역시,울주군,상북면,등억알프스리,740-6,,129.0788756,35.55467519
377,동부산화훼단지,부산광역시,기장군,기장읍,만화리,565,반송로,129.1912996,35.25213388
378,로데오거리,대구광역시,달서구,신당동,,1698,,128.4926651,35.85630857
379,문현곱창골목,부산광역시,남구,문현동,,831,,129.0685188,35.1357196
380,불광동먹자골목,서울특별시,은평구,불광동,,281-98,통일로66길,126.9305302,37.61032714
381,장기동먹거리촌,대구광역시,달서구,본리동,,1196,,128.5302665,35.8419056
382,향남동오타운,경기도,화성시,향남읍,관리,Feb-96,,126.9483608,37.13071331
383,천문인마을,강원특별자치도,횡성군,강림면,월현리,352-2,월안1길,128.1750969,37.37244363
384,신성리갈대밭,충청남도,서천군,한산면,신성리,12월 19일,,126.8623632,36.06592411
385,승일교,강원특별자치도,철원군,갈말읍,내대리,산61-1,,127.3002236,38.18710089
386,성인봉원시림,경상북도,울릉군,북면,나리,30,,130.8688038,37.51219396
387,채석강,전라북도,부안군,변산면,격포리,289-1,채석강길,126.4686511,35.62752748
388,화왕산갈대제,경상남도,창녕군,창녕읍,옥천리,477,,128.5492752,35.5178943
389,평창팔석정,강원특별자치도,평창군,봉평면,평촌리,903-17,,128.3758657,37.60093331
390,안흥찐빵마을,강원특별자치도,횡성군,안흥면,안흥리,296-12,,128.1563687,37.41204796
391,제주마방목지,제주특별자치도,제주시,용강동,,산14-34,516로,126.603715,33.42769728
392,예술거리,서울특별시,마포구,서교동,,349,,126.9242558,37.55286406
393,광릉분재예술공원,경기도,포천시,소흘읍,직동리,216-8,죽엽산로631번길,127.1693089,37.7818684
394,자연과사람들,경상남도,김해시,삼방동,,157-10,활천로255번길,128.9064313,35.24787816
395,산청황매산미리내파크,경상남도,산청군,차황면,법평리,01월 01일,,127.9695818,35.48508696
396,영주그린국제영어마을,경상북도,영주시,이산면,용상리,713-1,영봉로,128.6776142,36.79605573
397,상록수휴양원,인천광역시,옹진군,덕적면,소야리,236-1,소야로,126.1751218,37.21726897
398,독립기념관매표소,충청남도,천안시 동남구,목천읍,남화리,230-1,독립기념관로,127.2289768,36.77937208
399,이시소체험장,경기도,파주시,광탄면,영장리,256-1,쇠장이길,126.9080017,37.77648141
400,서초휴양소,충청남도,태안군,남면,진산리,18-39,안면대로,126.2879994,36.69890413
401,토고미마을,강원특별자치도,화천군,상서면,신대리,380-1,,127.6787409,38.13400139
402,밤두둑마을,강원특별자치도,횡성군,횡성읍,반곡리,568-6,,127.9638025,37.46618702
403,옥종딸기마을,경상남도,하동군,옥종면,북방리,178,북방우회길,127.9294547,35.16223794
404,이태원관광특구,서울특별시,용산구,이태원동,,119-23,이태원로,126.9963996,37.5346212
405,3.1운동기념탑,경상남도,거제시,아주동,,352-19,,128.6926647,34.86312966
406,하멜등대,전라남도,여수시,종화동,,458-7,,127.7470557,34.73642926
407,이순신장군동상,전라남도,여수시,종화동,,37,,127.7510345,34.73998649
408,안면도소나무길,충청남도,태안군,안면읍,정당리,1435-2,,126.3487691,36.55378558
409,노적봉,전라남도,목포시,대의동2가,,1-120,,126.3815156,34.78859671
410,구계등,전라남도,완도군,완도읍,정도리,산19,,126.6946519,34.29326263
411,만인의총,전라북도,남원시,향교동,,636,만인로,127.3772783,35.42080267
412,방동약수,강원특별자치도,인제군,기린면,방동리,산282-1,방동약수로,128.3960215,37.9441188
413,분원리붕어찜마을,경기도,광주시,남종면,분원리,380,,127.3001212,37.49553011
414,오색약수,강원특별자치도,양양군,서면,오색리,산1-20,약수길,128.4459798,38.07769978
415,독동의반송,경상북도,구미시,선산읍,독동리,539,,128.3260469,36.24118366
416,요술의고개,경상북도,칠곡군,석적읍,망정리,산15-5,,128.4716433,36.02881254
417,울산바위,강원특별자치도,속초시,설악동,,산40,설악산로,128.4641229,38.19724012
418,해창만간척지,전라남도,고흥군,포두면,오취리,1252-3,,127.3805801,34.57242924
419,영광염전,전라남도,영광군,백수읍,하사리,1070,백수로,126.3418718,35.26132327
420,신선대,부산광역시,남구,용호동,,산246,,129.1032913,35.10093841
421,월류봉,충청북도,영동군,황간면,원촌리,261,원촌동1길,127.8914423,36.23416466
422,가회동31번지,서울특별시,종로구,계동,,140-85,,126.9867701,37.57906103
